date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),Tlog (degC),OT
2020-04-24 06:30:00,986.15,4.72,278.99,1.68,80.6,8.56,6.9,1.66,4.36,6.99,1233.03,1.08,1.72,175.0,16.42,478.3
2020-04-24 06:40:00,986.17,4.92,279.19,1.83,80.3,8.68,6.97,1.71,4.41,7.07,1232.1,0.8,1.72,163.3,16.51,478.4
2020-04-24 06:50:00,986.07,5.25,279.53,1.93,79.1,8.88,7.03,1.86,4.44,7.12,1230.51,0.93,1.44,189.5,16.64,477.1
2020-04-24 07:00:00,986.06,5.46,279.74,1.98,78.2,9.01,7.05,1.96,4.46,7.15,1229.56,0.92,2.08,176.6,16.8,474.6
2020-04-24 07:10:00,986.05,5.77,280.05,2.17,77.6,9.21,7.15,2.06,4.52,7.25,1228.14,0.89,1.48,188.6,17.01,475.8
2020-04-24 07:20:00,985.99,6.19,280.47,2.19,75.5,9.48,7.16,2.32,4.53,7.26,1226.22,0.71,1.6,175.5,17.24,469.9
2020-04-24 07:30:00,985.88,6.74,281.04,2.31,73.3,9.85,7.22,2.63,4.57,7.32,1223.63,0.59,1.2,165.3,17.5,465.6
2020-04-24 07:40:00,985.78,7.28,281.59,2.6,72.1,10.22,7.37,2.85,4.66,7.48,1221.07,0.88,1.52,147.2,17.8,466.6
2020-04-24 07:50:00,985.69,7.99,282.31,2.93,70.3,10.73,7.54,3.19,4.77,7.65,1217.79,0.82,1.44,182.4,18.16,465.9
2020-04-24 08:00:00,985.57,8.58,282.91,3.19,68.79,11.17,7.68,3.49,4.86,7.8,1215.03,0.64,1.36,203.2,18.61,461.1
2020-04-24 08:10:00,985.47,8.86,283.2,3.08,66.97,11.38,7.62,3.76,4.83,7.74,1213.73,1.21,2.04,180.8,19.13,454.4
2020-04-24 08:20:00,985.4,9.09,283.44,3.32,67.09,11.56,7.76,3.81,4.91,7.87,1212.59,1.19,1.84,194.1,19.68,452.2
2020-04-24 08:30:00,985.4,9.53,283.88,3.66,66.71,11.91,7.95,3.97,5.03,8.06,1210.61,0.8,1.48,205.2,20.22,449.8
2020-04-24 08:40:00,985.28,10.32,284.68,3.96,64.61,12.56,8.12,4.45,5.14,8.24,1207.01,0.84,1.64,209.1,20.74,446.8
2020-04-24 08:50:00,985.15,11.21,285.59,4.21,61.97,13.33,8.26,5.07,5.23,8.38,1203.01,0.72,1.6,188.5,21.25,444.0
2020-04-24 09:00:00,985.06,12.01,286.4,4.33,59.26,14.05,8.33,5.73,5.28,8.45,1199.49,1.19,2.0,167.7,21.81,440.9
2020-04-24 09:10:00,984.98,12.31,286.71,4.45,58.61,14.33,8.4,5.93,5.32,8.53,1198.1,1.02,2.12,181.8,22.4,438.1
2020-04-24 09:20:00,984.95,12.99,287.39,4.49,56.2,14.99,8.42,6.56,5.34,8.55,1195.21,0.81,1.44,164.5,23.0,435.0
2020-04-24 09:30:00,984.85,13.9,288.32,4.73,53.85,15.9,8.56,7.34,5.43,8.7,1191.23,0.76,1.5,150.6,23.57,433.1
2020-04-24 09:40:00,984.78,14.65,289.08,4.92,52.0,16.7,8.68,8.01,5.5,8.82,1187.99,0.97,2.0,165.2,24.15,429.6
2020-04-24 09:50:00,984.63,15.63,290.07,5.24,49.91,17.78,8.88,8.91,5.63,9.01,1183.69,1.08,2.44,172.2,24.76,424.6
2020-04-24 10:00:00,984.54,16.91,291.37,5.03,45.34,19.3,8.75,10.55,5.55,8.89,1178.41,1.26,2.72,203.8,25.41,417.9
2020-04-24 10:10:00,984.45,18.08,292.55,4.48,40.5,20.78,8.41,12.36,5.33,8.55,1173.72,1.97,3.44,261.8,26.06,411.1
2020-04-24 10:20:00,984.45,18.68,293.15,3.93,37.54,21.57,8.1,13.47,5.13,8.23,1171.45,2.49,4.73,283.9,26.69,408.1
2020-04-24 10:30:00,984.46,18.83,293.3,3.65,36.46,21.78,7.94,13.84,5.03,8.06,1170.94,2.83,5.73,288.8,27.27,408.4
2020-04-24 10:40:00,984.45,19.04,293.51,3.85,36.5,22.06,8.05,14.01,5.1,8.18,1170.03,2.07,4.73,312.5,27.78,408.5
2020-04-24 10:50:00,984.42,19.12,293.6,3.91,36.46,22.17,8.08,14.09,5.12,8.21,1169.66,3.14,5.73,282.1,28.22,408.5
2020-04-24 11:00:00,984.35,18.93,293.41,4.03,37.2,21.91,8.15,13.76,5.17,8.28,1170.31,2.52,4.89,313.0,28.63,408.9
2020-04-24 11:10:00,984.31,19.04,293.52,4.51,38.23,22.06,8.43,13.63,5.35,8.57,1169.69,2.12,4.48,313.4,28.98,408.1
2020-04-24 11:20:00,984.26,18.93,293.42,4.4,38.19,21.91,8.37,13.54,5.31,8.5,1170.1,2.43,5.93,347.3,29.28,408.0
2020-04-24 11:30:00,984.15,18.98,293.48,4.54,38.44,21.98,8.45,13.53,5.36,8.59,1169.74,1.63,3.8,327.8,29.54,407.3
2020-04-24 11:40:00,984.06,19.15,293.66,4.25,37.29,22.22,8.28,13.93,5.25,8.42,1169.02,2.42,4.69,285.8,29.75,407.5
2020-04-24 11:50:00,983.99,19.29,293.8,4.08,36.52,22.41,8.18,14.23,5.19,8.32,1168.42,2.72,5.41,304.8,29.92,408.1
2020-04-24 12:00:00,983.88,19.44,293.96,4.42,37.04,22.62,8.38,14.24,5.31,8.52,1167.61,2.0,5.05,303.0,30.06,407.5
2020-04-24 12:10:00,983.71,19.74,294.28,4.69,37.06,23.05,8.54,14.5,5.42,8.68,1166.14,2.33,5.09,325.3,30.19,407.2
2020-04-24 12:20:00,983.6,19.78,294.33,4.64,36.84,23.1,8.51,14.59,5.4,8.65,1165.86,2.97,5.73,334.4,30.36,407.5
2020-04-24 12:30:00,983.45,20.0,294.56,4.76,36.65,23.42,8.58,14.84,5.45,8.73,1164.77,1.93,4.36,355.7,30.55,407.6
2020-04-24 12:40:00,983.36,19.98,294.55,4.86,36.95,23.39,8.64,14.75,5.49,8.79,1164.72,2.61,5.25,314.5,30.76,407.2
2020-04-24 12:50:00,983.28,20.1,294.68,4.77,36.46,23.57,8.59,14.97,5.45,8.74,1164.17,2.59,5.85,294.9,31.01,407.1
2020-04-24 13:00:00,983.16,19.79,294.38,4.42,36.26,23.12,8.38,14.73,5.32,8.53,1165.35,2.7,4.24,352.4,31.29,407.7
2020-04-24 13:10:00,983.11,20.09,294.68,4.26,35.2,23.55,8.29,15.26,5.26,8.43,1164.14,2.62,4.85,313.2,31.55,408.2
2020-04-24 13:20:00,983.02,20.22,294.82,4.38,35.2,23.74,8.36,15.38,5.3,8.5,1163.49,2.84,5.43,342.1,31.79,408.1
2020-04-24 13:30:00,982.96,20.37,294.98,4.45,35.05,23.96,8.4,15.56,5.33,8.54,1162.81,2.03,3.96,264.0,32.01,408.0
2020-04-24 13:40:00,982.92,20.54,295.15,4.48,34.76,24.21,8.42,15.8,5.34,8.56,1162.08,1.75,4.4,314.8,32.19,408.2
2020-04-24 13:50:00,982.8,20.89,295.51,4.72,34.6,24.74,8.56,16.18,5.44,8.71,1160.49,2.54,5.65,285.0,32.38,408.3
2020-04-24 14:00:00,982.78,20.65,295.27,4.37,34.25,24.38,8.35,16.03,5.3,8.5,1161.51,2.53,6.29,275.0,32.58,409.3
2020-04-24 14:10:00,982.68,20.87,295.5,4.35,33.76,24.71,8.34,16.37,5.3,8.49,1160.52,2.06,6.37,258.1,32.78,409.7
2020-04-24 14:20:00,982.58,20.74,295.38,4.31,33.93,24.51,8.32,16.2,5.28,8.47,1160.93,2.44,4.76,291.2,32.97,409.5
2020-04-24 14:30:00,982.51,20.6,295.25,4.15,33.84,24.3,8.22,16.08,5.22,8.37,1161.44,2.88,5.64,302.9,33.14,409.8
2020-04-24 14:40:00,982.39,20.53,295.19,4.24,34.2,24.2,8.28,15.92,5.26,8.42,1161.55,2.98,6.41,304.3,33.27,409.6
2020-04-24 14:50:00,982.27,20.38,295.05,4.34,34.75,23.98,8.33,15.64,5.29,8.48,1161.98,2.95,4.76,288.0,33.34,409.4
2020-04-24 15:00:00,982.1,20.57,295.25,4.49,34.72,24.26,8.42,15.84,5.35,8.58,1160.98,3.02,6.01,275.6,33.34,409.4
2020-04-24 15:10:00,982.0,20.7,295.39,4.45,34.34,24.45,8.4,16.06,5.34,8.55,1160.36,2.9,7.37,291.8,33.32,409.8
2020-04-24 15:20:00,981.95,20.69,295.38,4.24,33.87,24.44,8.28,16.16,5.26,8.43,1160.4,3.13,5.73,285.9,33.29,409.9
2020-04-24 15:30:00,981.87,20.74,295.44,4.08,33.38,24.51,8.18,16.33,5.2,8.33,1160.15,2.88,4.8,292.1,33.25,409.7
2020-04-24 15:40:00,981.77,20.6,295.31,3.92,33.3,24.3,8.09,16.21,5.14,8.24,1160.62,2.31,4.44,286.9,33.2,409.6
2020-04-24 15:50:00,981.65,20.82,295.54,3.96,32.94,24.64,8.11,16.52,5.16,8.27,1159.6,2.39,5.99,282.8,33.16,409.6
2020-04-24 16:00:00,981.64,20.78,295.5,3.65,32.31,24.58,7.94,16.63,5.05,8.09,1159.83,2.42,5.41,308.9,33.15,410.3
2020-04-24 16:10:00,981.53,20.83,295.56,3.6,32.09,24.65,7.91,16.74,5.03,8.06,1159.51,2.03,4.88,290.7,33.15,410.5
2020-04-24 16:20:00,981.47,20.73,295.47,3.78,32.7,24.5,8.01,16.49,5.09,8.16,1159.79,2.36,5.77,287.0,33.14,410.8
2020-04-24 16:30:00,981.43,20.72,295.46,4.01,33.25,24.48,8.14,16.34,5.18,8.3,1159.72,2.33,4.16,285.0,33.09,410.9
2020-04-24 16:40:00,981.38,20.39,295.13,4.21,34.41,23.99,8.26,15.74,5.25,8.41,1160.92,2.7,5.85,295.3,33.04,410.9
2020-04-24 16:50:00,981.33,20.34,295.09,4.53,35.31,23.92,8.45,15.47,5.37,8.61,1160.97,1.38,3.88,259.7,32.96,410.4
2020-04-24 17:00:00,981.3,20.27,295.02,4.49,35.36,23.81,8.42,15.39,5.35,8.58,1161.22,1.4,3.32,273.8,32.83,410.5
2020-04-24 17:10:00,981.33,20.33,295.08,4.04,34.15,23.9,8.16,15.74,5.19,8.32,1161.14,1.23,3.8,238.4,32.7,410.7
2020-04-24 17:20:00,981.32,20.37,295.12,3.42,32.6,23.96,7.81,16.15,4.97,7.96,1161.12,2.36,5.53,284.0,32.59,411.4
2020-04-24 17:30:00,981.34,20.31,295.06,3.2,32.2,23.87,7.69,16.19,4.89,7.83,1161.44,2.37,4.8,275.5,32.49,412.2
2020-04-24 17:40:00,981.35,20.04,294.78,3.35,33.1,23.48,7.77,15.71,4.94,7.92,1162.48,2.5,4.48,307.0,32.4,412.9
2020-04-24 17:50:00,981.33,19.76,294.5,3.4,33.8,23.07,7.8,15.28,4.96,7.95,1163.56,1.76,5.65,285.4,32.25,413.3
2020-04-24 18:00:00,981.3,19.61,294.35,3.03,33.23,22.86,7.6,15.26,4.83,7.74,1164.21,1.52,4.77,285.3,32.06,414.3
2020-04-24 18:10:00,981.25,19.21,293.96,3.01,34.01,22.3,7.58,14.71,4.82,7.73,1165.75,1.6,4.04,286.7,31.84,415.0
2020-04-24 18:20:00,981.24,18.75,293.5,2.73,34.31,21.67,7.43,14.23,4.73,7.58,1167.64,1.37,4.85,279.5,31.59,415.3
2020-04-24 18:30:00,981.23,18.34,293.08,2.53,34.72,21.12,7.33,13.79,4.66,7.47,1169.32,1.2,3.92,298.5,31.25,415.6
2020-04-24 18:40:00,981.25,17.97,292.71,2.6,35.71,20.63,7.37,13.26,4.68,7.51,1170.81,1.17,2.68,302.2,30.83,416.0
2020-04-24 18:50:00,981.26,17.64,292.38,2.84,37.09,20.21,7.5,12.71,4.76,7.64,1172.1,0.89,2.06,281.0,30.4,416.6
2020-04-24 19:00:00,981.27,17.31,292.05,3.13,38.66,19.79,7.65,12.14,4.86,7.8,1173.37,0.98,2.0,277.8,29.97,416.8
2020-04-24 19:10:00,981.28,16.98,291.71,3.3,39.96,19.38,7.75,11.64,4.92,7.89,1174.67,0.82,1.36,243.8,29.55,417.0
2020-04-24 19:20:00,981.35,16.67,291.39,3.36,40.92,19.0,7.78,11.23,4.94,7.92,1176.0,1.07,1.64,255.3,29.14,417.5
2020-04-24 19:30:00,981.45,16.4,291.11,3.48,41.99,18.68,7.84,10.84,4.99,7.99,1177.18,0.74,1.96,296.9,28.75,417.8
2020-04-24 19:40:00,981.55,16.07,290.77,3.58,43.18,18.29,7.9,10.39,5.02,8.05,1178.62,1.06,2.12,255.1,28.37,418.2
2020-04-24 19:50:00,981.63,15.8,290.5,3.68,44.26,17.98,7.96,10.02,5.06,8.11,1179.79,1.27,2.52,260.7,27.99,417.8
2020-04-24 20:00:00,981.72,15.56,290.25,3.68,44.92,17.7,7.95,9.75,5.05,8.1,1180.89,1.65,2.88,266.1,27.61,417.6
2020-04-24 20:10:00,981.82,15.36,290.04,3.62,45.31,17.48,7.92,9.56,5.03,8.07,1181.84,1.68,2.96,260.6,27.22,417.2
2020-04-24 20:20:00,981.88,15.13,289.8,3.57,45.85,17.22,7.9,9.33,5.02,8.04,1182.87,1.91,2.62,253.9,26.84,417.1
2020-04-24 20:30:00,981.89,14.83,289.5,3.56,46.7,16.89,7.89,9.0,5.01,8.03,1184.11,2.13,2.92,251.2,26.46,417.5
2020-04-24 20:40:00,981.91,14.57,289.24,3.37,46.84,16.61,7.78,8.83,4.94,7.92,1185.26,2.19,2.84,248.4,26.08,417.3
2020-04-24 20:50:00,981.9,14.43,289.1,3.11,46.41,16.46,7.64,8.82,4.85,7.78,1185.89,2.14,2.88,248.1,25.72,417.0
2020-04-24 21:00:00,981.88,14.38,289.05,2.96,46.07,16.41,7.56,8.85,4.8,7.7,1186.11,2.31,3.12,250.9,25.37,416.8
2020-04-24 21:10:00,981.88,14.37,289.04,2.9,45.92,16.4,7.53,8.87,4.78,7.67,1186.16,2.23,2.96,250.3,25.04,416.5
2020-04-24 21:20:00,981.9,14.24,288.91,2.85,46.13,16.26,7.5,8.76,4.77,7.64,1186.73,2.08,2.94,247.9,24.73,417.0
2020-04-24 21:30:00,981.91,14.17,288.83,2.86,46.37,16.19,7.51,8.68,4.77,7.64,1187.03,2.12,2.84,252.3,24.45,417.7
2020-04-24 21:40:00,981.91,14.06,288.72,2.73,46.27,16.07,7.44,8.64,4.72,7.57,1187.52,2.63,3.6,251.0,24.18,417.7
2020-04-24 21:50:00,981.89,14.0,288.66,2.52,45.76,16.01,7.33,8.68,4.65,7.46,1187.79,2.72,3.76,253.4,23.94,417.4
2020-04-24 22:00:00,981.88,13.79,288.45,2.46,46.18,15.79,7.29,8.5,4.63,7.43,1188.67,2.13,3.5,249.7,23.71,417.7
2020-04-24 22:10:00,981.87,13.64,288.3,2.53,46.87,15.64,7.33,8.31,4.66,7.46,1189.26,2.6,3.44,247.6,23.49,417.7
2020-04-24 22:20:00,981.87,13.49,288.15,2.44,47.04,15.49,7.28,8.2,4.63,7.42,1189.9,2.35,3.08,250.1,23.28,417.7
2020-04-24 22:30:00,981.87,13.4,288.06,2.39,47.16,15.4,7.26,8.13,4.61,7.39,1190.29,2.45,3.6,249.6,23.07,417.8
2020-04-24 22:40:00,982.0,13.14,287.79,2.48,48.26,15.14,7.3,7.83,4.64,7.44,1191.51,1.88,5.57,306.6,22.88,419.5
2020-04-24 22:50:00,982.05,12.64,287.28,2.47,49.85,14.65,7.3,7.35,4.64,7.44,1193.65,1.02,2.0,229.5,22.69,420.8
2020-04-24 23:00:00,982.01,12.44,287.09,2.26,49.74,14.46,7.19,7.27,4.57,7.32,1194.49,1.16,2.4,247.9,22.51,420.2
2020-04-24 23:10:00,982.01,12.31,286.96,2.04,49.39,14.33,7.08,7.25,4.5,7.21,1195.09,0.81,1.8,262.8,22.34,419.7
2020-04-24 23:20:00,982.07,12.09,286.73,2.01,49.99,14.13,7.06,7.07,4.49,7.19,1196.09,1.03,1.84,231.6,22.19,420.0
2020-04-24 23:30:00,982.11,12.01,286.65,2.12,50.65,14.05,7.12,6.94,4.52,7.25,1196.45,1.11,1.96,247.6,22.05,420.6
2020-04-24 23:40:00,982.17,11.84,286.47,2.17,51.43,13.9,7.15,6.75,4.54,7.28,1197.22,1.5,2.52,260.8,21.91,421.5
2020-04-24 23:50:00,982.26,11.72,286.34,2.19,51.89,13.79,7.15,6.63,4.54,7.28,1197.83,1.5,2.76,259.0,21.78,421.8
2020-04-25 00:00:00,982.25,11.6,286.22,2.19,52.3,13.68,7.15,6.52,4.54,7.28,1198.33,1.83,2.76,257.0,21.63,422.1
2020-04-25 00:10:00,982.24,11.44,286.06,2.22,52.97,13.53,7.17,6.36,4.55,7.3,1198.98,2.79,3.88,257.2,21.48,426.0
2020-04-25 00:20:00,982.25,11.05,285.67,2.14,54.05,13.19,7.13,6.06,4.53,7.26,1200.66,3.23,4.12,259.3,21.32,425.3
2020-04-25 00:30:00,982.27,10.95,285.57,2.15,54.47,13.1,7.14,5.96,4.53,7.26,1201.1,3.05,4.41,257.4,21.13,424.0
2020-04-25 00:40:00,982.27,10.89,285.51,2.19,54.82,13.05,7.15,5.89,4.54,7.28,1201.35,2.89,4.19,252.9,20.94,423.2
2020-04-25 00:50:00,982.33,10.75,285.36,1.9,54.2,12.93,7.01,5.92,4.45,7.13,1202.08,3.15,4.69,255.3,20.76,422.6
2020-04-25 01:00:00,982.32,10.51,285.12,1.66,54.14,12.72,6.89,5.83,4.37,7.01,1203.14,2.36,4.97,257.1,20.58,422.4
2020-04-25 01:10:00,982.36,10.33,284.94,2.0,56.15,12.57,7.06,5.51,4.48,7.18,1203.87,2.46,3.36,260.1,20.41,422.0
2020-04-25 01:20:00,982.36,10.1,284.71,2.09,57.4,12.38,7.1,5.27,4.51,7.23,1204.83,2.08,3.85,258.3,20.25,421.9
2020-04-25 01:30:00,982.26,9.91,284.52,2.2,58.6,12.22,7.16,5.06,4.55,7.29,1205.49,2.73,4.29,257.5,20.09,421.8
2020-04-25 01:40:00,982.32,9.72,284.33,2.19,59.31,12.06,7.16,4.91,4.54,7.28,1206.38,2.02,3.69,265.5,19.94,421.8
2020-04-25 01:50:00,982.38,9.48,284.08,2.23,60.43,11.87,7.17,4.7,4.55,7.3,1207.46,0.65,2.16,298.5,19.79,421.9
2020-04-25 02:00:00,982.5,9.25,283.84,2.23,61.39,11.69,7.18,4.51,4.56,7.3,1208.6,1.01,2.04,279.5,19.65,422.6
2020-04-25 02:10:00,982.57,9.0,283.58,2.06,61.68,11.49,7.09,4.4,4.5,7.21,1209.79,1.3,2.28,260.6,19.52,424.1
2020-04-25 02:20:00,982.62,8.7,283.28,1.84,61.94,11.26,6.98,4.29,4.43,7.1,1211.2,1.73,3.53,262.9,19.39,424.3
2020-04-25 02:30:00,982.7,8.51,283.08,1.66,61.97,11.12,6.89,4.23,4.37,7.01,1212.15,1.73,2.72,270.0,19.25,424.4
2020-04-25 02:40:00,982.74,8.26,282.82,1.58,62.65,10.93,6.85,4.08,4.35,6.97,1213.3,1.59,2.4,257.2,19.11,424.3
2020-04-25 02:50:00,982.84,8.0,282.56,1.53,63.53,10.74,6.82,3.92,4.33,6.94,1214.56,1.44,3.0,277.6,18.95,424.3
2020-04-25 03:00:00,982.98,7.8,282.34,1.51,64.34,10.59,6.82,3.78,4.32,6.93,1215.6,0.52,1.4,291.2,18.79,424.3
2020-04-25 03:10:00,983.12,7.55,282.08,1.64,66.05,10.41,6.88,3.54,4.36,7.0,1216.82,0.91,2.24,21.7,18.64,425.8
2020-04-25 03:20:00,983.3,7.3,281.81,1.74,67.67,10.24,6.93,3.31,4.39,7.04,1218.11,1.38,3.08,28.84,18.48,425.2
2020-04-25 03:30:00,983.45,6.98,281.48,1.75,69.23,10.02,6.93,3.08,4.4,7.05,1219.67,0.9,3.81,16.75,18.3,426.8
2020-04-25 03:40:00,983.65,6.54,281.02,1.78,71.5,9.71,6.95,2.77,4.4,7.06,1221.85,1.54,2.6,25.41,18.12,427.7
2020-04-25 03:50:00,983.74,6.25,280.73,1.96,73.9,9.52,7.04,2.49,4.46,7.15,1223.17,1.32,2.92,21.67,17.92,427.9
2020-04-25 04:00:00,983.82,6.11,280.58,2.05,75.1,9.43,7.08,2.35,4.49,7.2,1223.86,1.47,3.41,4.14,17.72,427.9
2020-04-25 04:10:00,983.97,6.01,280.47,2.06,75.7,9.37,7.09,2.28,4.49,7.21,1224.49,1.16,2.28,22.6,17.55,427.5
2020-04-25 04:20:00,983.98,5.87,280.32,2.11,76.7,9.27,7.11,2.16,4.51,7.23,1225.13,1.12,1.98,350.3,17.41,426.8
2020-04-25 04:30:00,984.07,5.86,280.3,2.1,76.7,9.27,7.11,2.16,4.5,7.22,1225.28,0.71,2.32,1.82,17.31,425.2
2020-04-25 04:40:00,984.14,5.73,280.17,1.97,76.7,9.18,7.04,2.14,4.46,7.16,1225.97,1.07,3.16,357.6,17.24,424.3
2020-04-25 04:50:00,984.17,5.66,280.1,1.87,76.5,9.14,6.99,2.15,4.43,7.11,1226.32,1.04,2.2,270.1,17.19,423.4
2020-04-25 05:00:00,984.26,5.64,280.07,1.67,75.5,9.13,6.89,2.24,4.37,7.0,1226.57,1.24,3.45,270.9,17.14,422.7
2020-04-25 05:10:00,984.29,5.71,280.14,1.66,75.1,9.17,6.89,2.28,4.37,7.0,1226.29,1.13,2.42,238.1,17.11,422.9
2020-04-25 05:20:00,984.42,5.75,280.17,1.53,74.2,9.2,6.83,2.37,4.32,6.93,1226.32,1.68,2.9,263.7,17.09,422.3
2020-04-25 05:30:00,984.46,5.8,280.21,1.56,74.1,9.23,6.84,2.39,4.33,6.95,1226.14,1.74,3.73,266.1,17.09,422.3
2020-04-25 05:40:00,984.39,5.81,280.22,1.55,74.0,9.23,6.83,2.4,4.33,6.94,1226.04,2.06,3.43,259.4,17.08,422.2
2020-04-25 05:50:00,984.39,5.87,280.29,1.54,73.6,9.28,6.83,2.45,4.33,6.94,1225.75,1.82,3.28,258.3,17.06,422.1
2020-04-25 06:00:00,984.47,5.95,280.37,1.5,73.0,9.33,6.81,2.52,4.31,6.92,1225.5,1.83,3.16,260.0,17.04,422.0
2020-04-25 06:10:00,984.67,6.05,280.45,1.46,72.3,9.39,6.79,2.6,4.3,6.9,1225.32,1.37,2.2,246.6,17.02,421.8
2020-04-25 06:20:00,984.83,6.25,280.63,1.43,71.2,9.52,6.78,2.74,4.29,6.88,1224.69,1.4,2.8,256.0,17.0,421.4
2020-04-25 06:30:00,984.91,6.82,281.2,1.56,69.06,9.9,6.84,3.06,4.33,6.94,1222.26,1.47,2.96,263.5,17.01,420.8
2020-04-25 06:40:00,984.94,7.1,281.48,1.61,67.99,10.1,6.86,3.23,4.35,6.97,1221.05,1.25,2.8,244.1,17.06,420.2
2020-04-25 06:50:00,984.96,7.25,281.63,1.48,66.66,10.2,6.8,3.4,4.31,6.9,1220.45,2.07,4.57,294.3,17.17,419.9
2020-04-25 07:00:00,984.95,7.51,281.89,1.45,65.35,10.38,6.79,3.6,4.3,6.89,1219.31,1.92,4.53,286.3,17.32,419.4
2020-04-25 07:10:00,985.01,7.53,281.91,1.21,64.11,10.4,6.67,3.73,4.22,6.77,1219.36,2.31,4.15,276.0,17.49,419.0
2020-04-25 07:20:00,985.14,7.42,281.78,1.12,64.21,10.32,6.63,3.69,4.19,6.73,1220.01,1.94,4.05,288.3,17.69,418.8
2020-04-25 07:30:00,985.29,7.16,281.51,1.08,65.18,10.14,6.61,3.53,4.18,6.71,1221.34,1.96,4.97,284.8,17.9,418.9
2020-04-25 07:40:00,985.31,7.34,281.69,1.22,65.01,10.26,6.67,3.59,4.22,6.77,1220.55,2.2,6.25,277.5,18.06,418.4
2020-04-25 07:50:00,985.29,7.51,281.86,1.01,63.27,10.38,6.57,3.81,4.16,6.67,1219.83,2.71,5.57,274.6,18.18,418.6
2020-04-25 08:00:00,985.43,7.39,281.73,1.03,63.92,10.3,6.58,3.72,4.17,6.68,1220.52,2.29,5.29,282.1,18.32,418.0
2020-04-25 08:10:00,985.53,7.51,281.84,1.09,63.65,10.38,6.61,3.77,4.18,6.71,1220.11,1.8,4.73,290.7,18.43,417.9
2020-04-25 08:20:00,985.55,7.54,281.87,1.11,63.64,10.41,6.62,3.78,4.19,6.72,1220.0,1.84,4.41,270.6,18.53,417.9
2020-04-25 08:30:00,985.67,7.53,281.85,1.1,63.63,10.4,6.62,3.78,4.19,6.71,1220.2,2.01,3.89,279.5,18.61,417.9
2020-04-25 08:40:00,985.71,7.39,281.71,1.1,64.21,10.3,6.61,3.69,4.18,6.71,1220.86,2.74,5.15,259.5,18.69,417.9
2020-04-25 08:50:00,985.75,7.57,281.88,1.32,64.45,10.43,6.72,3.71,4.25,6.82,1220.07,2.17,3.97,261.3,18.75,417.2
2020-04-25 09:00:00,985.87,8.23,282.54,1.51,62.48,10.91,6.82,4.09,4.31,6.91,1217.32,2.79,6.13,278.4,18.79,416.8
2020-04-25 09:10:00,985.93,8.24,282.54,1.51,62.41,10.92,6.81,4.1,4.31,6.91,1217.35,2.65,5.53,263.9,18.87,416.8
2020-04-25 09:20:00,986.05,8.31,282.6,1.55,62.32,10.97,6.83,4.13,4.32,6.93,1217.18,2.81,5.37,269.9,19.01,416.8
2020-04-25 09:30:00,986.11,8.37,282.66,1.74,62.9,11.01,6.93,4.09,4.38,7.02,1216.96,2.31,3.97,269.9,19.18,416.2
2020-04-25 09:40:00,986.25,8.54,282.82,1.83,62.57,11.14,6.97,4.17,4.41,7.07,1216.37,2.38,4.37,271.0,19.36,415.7
2020-04-25 09:50:00,986.32,8.66,282.93,1.89,62.33,11.23,7.0,4.23,4.43,7.1,1215.93,2.06,4.05,271.9,19.54,415.5
2020-04-25 10:00:00,986.42,8.5,282.76,1.85,62.83,11.11,6.98,4.13,4.41,7.08,1216.75,2.74,4.81,270.4,19.73,415.7
2020-04-25 10:10:00,986.46,8.66,282.92,1.97,62.72,11.23,7.04,4.19,4.45,7.14,1216.08,1.94,4.49,253.6,19.9,415.1
2020-04-25 10:20:00,986.52,8.9,283.16,2.06,62.09,11.42,7.09,4.33,4.48,7.18,1215.1,2.66,5.85,259.4,20.04,414.7
2020-04-25 10:30:00,986.54,8.97,283.23,2.1,62.0,11.47,7.11,4.36,4.5,7.21,1214.81,2.16,3.65,267.1,20.18,414.6
2020-04-25 10:40:00,986.63,9.11,283.36,2.17,61.72,11.58,7.15,4.43,4.52,7.24,1214.31,1.94,4.29,254.9,20.31,414.3
2020-04-25 10:50:00,986.63,9.32,283.57,2.21,61.01,11.74,7.17,4.58,4.53,7.26,1213.39,2.2,3.95,255.1,20.44,414.2
2020-04-25 11:00:00,986.6,9.23,283.48,2.17,61.23,11.67,7.15,4.53,4.52,7.24,1213.75,2.19,4.17,269.2,20.6,414.1
2020-04-25 11:10:00,986.6,9.26,283.51,2.28,61.57,11.7,7.2,4.5,4.55,7.3,1213.6,1.91,4.23,276.5,20.78,413.6
2020-04-25 11:20:00,986.63,9.65,283.9,2.55,61.13,12.01,7.34,4.67,4.64,7.44,1211.9,2.03,3.24,257.0,20.94,412.7
2020-04-25 11:30:00,986.62,9.81,284.06,2.57,60.58,12.14,7.35,4.78,4.65,7.45,1211.19,1.55,3.68,310.9,21.11,412.7
2020-04-25 11:40:00,986.59,10.11,284.37,2.76,60.17,12.38,7.45,4.93,4.71,7.55,1209.83,1.66,4.57,253.1,21.28,412.2
2020-04-25 11:50:00,986.6,10.23,284.49,2.71,59.48,12.48,7.43,5.06,4.7,7.53,1209.34,1.57,4.28,293.1,21.45,412.7
